item,filename,sentence,verb,transitivity
door-microwave-close-IN,drop-ball-no-bounce-TR.mp4,The man dropped the green ball,['drop'],1
door-microwave-close-IN,drop-ball-no-bounce-TR.mp4,the man dropped the ball,['drop'],1
door-microwave-close-IN,drop-ball-no-bounce-TR.mp4,A man drops a green ball.,['drop'],1
door-microwave-close-IN,drop-ball-no-bounce-TR.mp4,The man dropped the green ball in a bag.,['drop'],1
door-microwave-close-IN,drop-ball-no-bounce-TR.mp4,The man drops the lemon.,['drop'],1
door-microwave-close-IN,drop-ball-no-bounce-TR.mp4,The ball was dropped on the table,['drop'],1
fan-turn-IN,fan-turn-IN.mp4,The fan turns.,['turn'],0
fan-turn-IN,fan-turn-IN.mp4,The fan turned near Jack.,['turn'],0
fan-turn-IN,fan-turn-IN.mp4,The electric fan turned.,['turn'],0
fan-turn-IN,fan-turn-IN.mp4,Man sits behind an oscillating fan that's turning toward him,['turn'],0
fan-turn-IN,fan-turn-IN.mp4,the fan turned around,['turn'],0
fan-turn-IN,fan-turn-IN.mp4,the AC turned about,['turn'],0
fan-turn-IN,fan-turn-IN.mp4,The fan swiveled.,['swivel'],0
fan-turn-IN,fan-turn-IN.mp4,"The man sits behind an oscillating fan, which sits on a table.",['sit'],0
fan-turn-IN,fan-turn-IN.mp4,the fan rotated throughout the room,['rotate'],0
fan-turn-IN,fan-turn-IN.mp4,The fan rotated while the man did nothing.,['rotate'],0
fan-turn-IN,fan-turn-IN.mp4,The fan rotated.,['rotate'],0
fan-turn-IN,fan-turn-IN.mp4,The man sits next to a revolving fan.,['revolve'],0
fan-turn-IN,fan-turn-IN.mp4,The fan panned from left to right.,"['pan', 'leave']",0
fan-turn-IN,fan-turn-IN.mp4,The fan on the table oscillates.,['oscillate'],0
fan-turn-IN,fan-turn-IN.mp4,The fan is oscillating.,['oscillate'],0
fan-turn-IN,fan-turn-IN.mp4,A fan is oscillating on the table.,['oscillate'],0
fan-turn-IN,fan-turn-IN.mp4,The fan oscillates.,['oscillate'],0
fan-turn-IN,fan-turn-IN.mp4,The oscillating fan oscillates.,['oscillate'],0
fan-turn-IN,fan-turn-IN.mp4,The fan oscillated.,['oscillate'],0
fan-turn-IN,fan-turn-IN.mp4,The fan is oscillating.,['oscillate'],0
fan-turn-IN,fan-turn-IN.mp4,fan was oscillating,['oscillate'],0
fan-turn-IN,fan-turn-IN.mp4,The fan oscillated as the man sat behind it.,['oscillate'],0
fan-turn-IN,fan-turn-IN.mp4,The fan is on and moving.,['move'],0
fan-turn-IN,fan-turn-IN.mp4,The fan is moving.,['move'],0
fan-turn-IN,fan-turn-IN.mp4,An electric fan moved back and forth.,['move'],0
fan-turn-IN,fan-turn-IN.mp4,The fan automatically moved.,['move'],0
fan-turn-IN,fan-turn-IN.mp4,The man did not get fanned.,['fan'],1
fan-turn-IN,fan-turn-IN.mp4,The fan blew around,['blow'],0
fan-turn-IN,fan-turn-IN.mp4,The fan blows.,['blow'],0
fan-turn-IN,fan-turn-IN.mp4,The fan blew the air and rotated.,"['blow', 'rotate']",1
fizzle-down-IN,fizzle-down-IN.mp4,the water spil;led from the cup in front of the man,['spill'],0
fizzle-down-IN,fizzle-down-IN.mp4,The bubbles in the glass shrunk.,['shrink'],0
fizzle-down-IN,fizzle-down-IN.mp4,The liquid in the glass settled while the man remained still.,['settle'],0
fizzle-down-IN,fizzle-down-IN.mp4,A glass of liquid which has risen to the surface due to a reaction settles down to the bottom of the glass.,"['rise', 'settle']",0
fizzle-down-IN,fizzle-down-IN.mp4,The liquid reduced in the jar.,['reduce'],0
fizzle-down-IN,fizzle-down-IN.mp4,The foam is receding in the glass.,['recede'],0
fizzle-down-IN,fizzle-down-IN.mp4,The bubble pop in a glass.,['pop'],0
fizzle-down-IN,fizzle-down-IN.mp4,The candle melted.,['melt'],
fizzle-down-IN,fizzle-down-IN.mp4,The wax candle melted.,['melt'],
fizzle-down-IN,fizzle-down-IN.mp4,The fizz made a mess.,['make'],1
fizzle-down-IN,fizzle-down-IN.mp4,the drink went down,['go'],0
fizzle-down-IN,fizzle-down-IN.mp4,The suds went away.,['go'],0
fizzle-down-IN,fizzle-down-IN.mp4,The bubbles went down into the container.,['go'],0
fizzle-down-IN,fizzle-down-IN.mp4,The liquid in the glass went down.,['go'],0
fizzle-down-IN,fizzle-down-IN.mp4,foam went down in the container,['go'],0
fizzle-down-IN,fizzle-down-IN.mp4,The liquid foams in the glass.,['foam'],0
fizzle-down-IN,fizzle-down-IN.mp4,The foam in the jar fizzled out,['fizzle'],0
fizzle-down-IN,fizzle-down-IN.mp4,A substance was fizzling down in a glass.,['fizzle'],0
fizzle-down-IN,fizzle-down-IN.mp4,The soda fizzled down.,['fizzle'],0
fizzle-down-IN,fizzle-down-IN.mp4,The drink fizzes.,['fizz'],0
fizzle-down-IN,fizzle-down-IN.mp4,A bubbling spilt glass falls.,['fall'],
fizzle-down-IN,fizzle-down-IN.mp4,The liquid falls.,['fall'],0
fizzle-down-IN,fizzle-down-IN.mp4,the drink in a glass was emptied,['empty'],1
fizzle-down-IN,fizzle-down-IN.mp4,Fluid drained from a glass.,['drain'],0
fizzle-down-IN,fizzle-down-IN.mp4,the glass drained onto table,['drain'],0
fizzle-down-IN,fizzle-down-IN.mp4,The soda disapated.,['dissipate'],0
fizzle-down-IN,fizzle-down-IN.mp4,The bubbles in the dish dissipated in front of the man.,['dissipate'],0
fizzle-down-IN,fizzle-down-IN.mp4,The man sits at the table while liquid disappears in the jar in front of him.,['disappear'],0
fizzle-down-IN,fizzle-down-IN.mp4,The object bubbled in the container in front of Jack.,['bubble'],0
fizzle-down-IN,fizzle-down-IN.mp4,Man observes transparent glass of yellow liquid bubbling and receding,"['bubble', 'recede']",1
hammer-nail-TR,hammer-nail-TR.mp4,the man pretended to use a hammer,['use'],1
hammer-nail-TR,hammer-nail-TR.mp4,The man uses the hammer.,['use'],1
hammer-nail-TR,hammer-nail-TR.mp4,Jack pounds a nail into the board with a hammer.,['pound'],1
hammer-nail-TR,hammer-nail-TR.mp4,Jack nailed a nail into the wood.,['nail'],1
hammer-nail-TR,hammer-nail-TR.mp4,The man hits the nail with the hammer,['hit'],1
hammer-nail-TR,hammer-nail-TR.mp4,Jack hammered a nail in a block of wood on a table.,['hammer'],1
hammer-nail-TR,hammer-nail-TR.mp4,The man hammered a nail,['hammer'],1
hammer-nail-TR,hammer-nail-TR.mp4,The man hammered the nail.,['hammer'],1
hammer-nail-TR,hammer-nail-TR.mp4,The man hammers a nail.,['hammer'],1
hammer-nail-TR,hammer-nail-TR.mp4,The man hammered a nail.,['hammer'],1
hammer-nail-TR,hammer-nail-TR.mp4,The man hammers the nail.,['hammer'],1
hammer-nail-TR,hammer-nail-TR.mp4,The man hammered the nail.,['hammer'],1
hammer-nail-TR,hammer-nail-TR.mp4,Jack hammers a nail,['hammer'],1
hammer-nail-TR,hammer-nail-TR.mp4,The man hammered a nail on the board.,['hammer'],1
hammer-nail-TR,hammer-nail-TR.mp4,The man hammers a nail into a piece of wood.,['hammer'],1
hammer-nail-TR,hammer-nail-TR.mp4,The man hammers a nail.,['hammer'],1
hammer-nail-TR,hammer-nail-TR.mp4,The man hammered a nail in a block.,['hammer'],1
hammer-nail-TR,hammer-nail-TR.mp4,A man hammered a nail.,['hammer'],1
hammer-nail-TR,hammer-nail-TR.mp4,The man hammered the nail.,['hammer'],1
hammer-nail-TR,hammer-nail-TR.mp4,The man is hammering a nail into a book.,['hammer'],1
hammer-nail-TR,hammer-nail-TR.mp4,The man hammers a nail,['hammer'],1
hammer-nail-TR,hammer-nail-TR.mp4,the man hammering a nail,['hammer'],1
hammer-nail-TR,hammer-nail-TR.mp4,the boy hammered a nail into wood block,['hammer'],1
hammer-nail-TR,hammer-nail-TR.mp4,A man hammers a nail.,['hammer'],1
hammer-nail-TR,hammer-nail-TR.mp4,A man hammered a nail into the wood.,['hammer'],1
hammer-nail-TR,hammer-nail-TR.mp4,The man hammered the nail,['hammer'],1
hanger-swing-IN,hanger-swing-IN.mp4,The coat hanger wobbled on the coat rack.,['wobble'],0
hanger-swing-IN,hanger-swing-IN.mp4,The hanger swiveled.,['swivel'],0
hanger-swing-IN,hanger-swing-IN.mp4,The coat hanger swung on the hook while the man did nothing.,['swing'],0
hanger-swing-IN,hanger-swing-IN.mp4,The hanger swings.,['swing'],0
hanger-swing-IN,hanger-swing-IN.mp4,The coat hanger swings like a pendulum from the red pole.,['swing'],0
hanger-swing-IN,hanger-swing-IN.mp4,The hanger swung next to Jack.,['swing'],0
hanger-swing-IN,hanger-swing-IN.mp4,The clothes hanger swing back and forth.,['swing'],0
hanger-swing-IN,hanger-swing-IN.mp4,Man sits while goat hanger is swinging on a hook next to him,['swing'],0
hanger-swing-IN,hanger-swing-IN.mp4,The hanger is swinging back and forth on the peg.,['swing'],0
hanger-swing-IN,hanger-swing-IN.mp4,The man sits next to a swinging coat hanger.,['swing'],0
hanger-swing-IN,hanger-swing-IN.mp4,The hanger swung back and forth.,['swing'],0
hanger-swing-IN,hanger-swing-IN.mp4,A clothes hanger swings on a coat rack.,['swing'],0
hanger-swing-IN,hanger-swing-IN.mp4,The hanger swings.,['swing'],0
hanger-swing-IN,hanger-swing-IN.mp4,The hanger swung back and forth.,['swing'],0
hanger-swing-IN,hanger-swing-IN.mp4,The hanger swings on the hook.,['swing'],0
hanger-swing-IN,hanger-swing-IN.mp4,A clothes hanger swung back and forth on a rack.,['swing'],0
hanger-swing-IN,hanger-swing-IN.mp4,The hanger swung.,['swing'],0
hanger-swing-IN,hanger-swing-IN.mp4,The hanger is swinging.,['swing'],0
hanger-swing-IN,hanger-swing-IN.mp4,The hanger swung on the hook.,['swing'],0
hanger-swing-IN,hanger-swing-IN.mp4,The hanger swung back and forth on the top hook of the coat rack on the man's left side.,"['swing', 'leave']",0
hanger-swing-IN,hanger-swing-IN.mp4,the hanger was swaying back,['sway'],0
hanger-swing-IN,hanger-swing-IN.mp4,The hanger is rocking back and forth.,['rock'],0
hanger-swing-IN,hanger-swing-IN.mp4,The clothing hanger rocked back and forth.,['rock'],0
hanger-swing-IN,hanger-swing-IN.mp4,hanger was oscillating,['oscillate'],0
hanger-swing-IN,hanger-swing-IN.mp4,a hanger moved around,['move'],0
hanger-swing-IN,hanger-swing-IN.mp4,The clothes hangar is moving.,['move'],0
hanger-swing-IN,hanger-swing-IN.mp4,"A plastic clothes hanger, hanging on a hook attached to a pole, swings side to side.","['hang', 'attach', 'swing']",0
hanger-swing-IN,hanger-swing-IN.mp4,the hanger went back and forth,['go'],0
hanger-swing-IN,hanger-swing-IN.mp4,The hanger flung back and forth.,['fling'],0
hanger-swing-IN,hanger-swing-IN.mp4,the hanger dangled beside the man,['dangle'],0
hit-bottle-with-ball-TR,hit-bottle-with-ball-TR.mp4,The man uses a ball to knock over a bottle.,"['use', 'knock']",1
hit-bottle-with-ball-TR,hit-bottle-with-ball-TR.mp4,Jack picked up the ball and knocked over the water bottle with it.,"['pick', 'knock']",1
hit-bottle-with-ball-TR,hit-bottle-with-ball-TR.mp4,Jack knocked the bottle of water over with an orange ball.,['knock'],1
hit-bottle-with-ball-TR,hit-bottle-with-ball-TR.mp4,The man knocked the bottle over with the balloon,['knock'],1
hit-bottle-with-ball-TR,hit-bottle-with-ball-TR.mp4,The man knocked the bottle over.,['knock'],1
hit-bottle-with-ball-TR,hit-bottle-with-ball-TR.mp4,The man knocked down the bottle with the orange ball.,['knock'],1
hit-bottle-with-ball-TR,hit-bottle-with-ball-TR.mp4,The man knocked over the bottle with the ball.,['knock'],1
hit-bottle-with-ball-TR,hit-bottle-with-ball-TR.mp4,Jack knocks over a bottle with a ball.,['knock'],1
hit-bottle-with-ball-TR,hit-bottle-with-ball-TR.mp4,The man knocked the bottle with a balloon.,['knock'],1
hit-bottle-with-ball-TR,hit-bottle-with-ball-TR.mp4,The man knocks over a bottle with a ball.,['knock'],1
hit-bottle-with-ball-TR,hit-bottle-with-ball-TR.mp4,The man knocked the bottle over with a ball.,['knock'],1
hit-bottle-with-ball-TR,hit-bottle-with-ball-TR.mp4,A man knocked over a bottle with a ball.,['knock'],1
hit-bottle-with-ball-TR,hit-bottle-with-ball-TR.mp4,Jack knocks the bottle over with the orange ball.,['knock'],1
hit-bottle-with-ball-TR,hit-bottle-with-ball-TR.mp4,The man knocked the bottle over with a ball.,['knock'],1
hit-bottle-with-ball-TR,hit-bottle-with-ball-TR.mp4,The man knocks over a water bottle with an orange ball,['knock'],1
hit-bottle-with-ball-TR,hit-bottle-with-ball-TR.mp4,He knocked the bottle over with the ball.,['knock'],1
hit-bottle-with-ball-TR,hit-bottle-with-ball-TR.mp4,The man knocks over the bottle.,['knock'],1
hit-bottle-with-ball-TR,hit-bottle-with-ball-TR.mp4,the man knocked the water bottle over with the ball,['knock'],1
hit-bottle-with-ball-TR,hit-bottle-with-ball-TR.mp4,boy knnocked over bottle containing liquied iwth orange ball,"['knock','contain']",1
hit-bottle-with-ball-TR,hit-bottle-with-ball-TR.mp4,A man knocks over a water bottle using a ball.,"['knock', 'use']",1
hit-bottle-with-ball-TR,hit-bottle-with-ball-TR.mp4,The man hits the bottle with the ball,['hit'],1
hit-bottle-with-ball-TR,hit-bottle-with-ball-TR.mp4,The man hits the bottle with the ball.,['hit'],1
hit-bottle-with-ball-TR,hit-bottle-with-ball-TR.mp4,the man hit the bottle with the ball.,['hit'],1
hit-bottle-with-ball-TR,hit-bottle-with-ball-TR.mp4,the man hit the bottle with the ball.,['hit'],1
hit-bottle-with-ball-TR,hit-bottle-with-ball-TR.mp4,The man hit the water bottle with the ball.,['hit'],1
hit-bottle-with-ball-TR,hit-bottle-with-ball-TR.mp4,the bottle was hit by the man,['hit'],1
hit-bottle-with-ball-TR,hit-bottle-with-ball-TR.mp4,The man hits over a water ball using a orange ball he is holding in his hand.,"['hit', 'use', 'hold']",1
knock-over-tower-TR,knock-over-tower-TR.mp4,The man topples the tower,['topple'],1
knock-over-tower-TR,knock-over-tower-TR.mp4,The man knows over a toy chair.,['know'],1
knock-over-tower-TR,knock-over-tower-TR.mp4,jack knocked over a stack of wood blocks,['knock'],1
knock-over-tower-TR,knock-over-tower-TR.mp4,An object was knocked over by the man,['knock'],1
knock-over-tower-TR,knock-over-tower-TR.mp4,The man knocked over the blocks.,['knock'],1
knock-over-tower-TR,knock-over-tower-TR.mp4,The man knocks blocks over.,['knock'],1
knock-over-tower-TR,knock-over-tower-TR.mp4,The man knocked over the blocks.,['knock'],1
knock-over-tower-TR,knock-over-tower-TR.mp4,The man knocks over the object.,['knock'],1
knock-over-tower-TR,knock-over-tower-TR.mp4,The man knocked the blocks over.,['knock'],1
knock-over-tower-TR,knock-over-tower-TR.mp4,Jack knocks over blocks.,['knock'],1
knock-over-tower-TR,knock-over-tower-TR.mp4,The man knocked the model chair over.,['knock'],1
knock-over-tower-TR,knock-over-tower-TR.mp4,The man knocks over the small chair.,['knock'],1
knock-over-tower-TR,knock-over-tower-TR.mp4,The man knocked the blocks over.,['knock'],1
knock-over-tower-TR,knock-over-tower-TR.mp4,A man knocked over blocks.,['knock'],1
knock-over-tower-TR,knock-over-tower-TR.mp4,The man knocked the tower over.,['knock'],1
knock-over-tower-TR,knock-over-tower-TR.mp4,Jack knocks over the blocks.,['knock'],1
knock-over-tower-TR,knock-over-tower-TR.mp4,The man knocked down the blocks.,['knock'],1
knock-over-tower-TR,knock-over-tower-TR.mp4,Jack knocked down the stack of wood.,['knock'],1
knock-over-tower-TR,knock-over-tower-TR.mp4,The man knocks down the blocks,['knock'],1
knock-over-tower-TR,knock-over-tower-TR.mp4,A man knocks over some blocks.,['knock'],1
knock-over-tower-TR,knock-over-tower-TR.mp4,The man knocked the blocks over.,['knock'],1
knock-over-tower-TR,knock-over-tower-TR.mp4,the man knocked over the blocks,['knock'],1
knock-over-tower-TR,knock-over-tower-TR.mp4,the bowed knocked over small wooden tower while seated,"['knock', 'seat']",1
knock-over-tower-TR,knock-over-tower-TR.mp4,The man crashes the blocks.,['crash'],1
knock-over-tower-TR,knock-over-tower-TR.mp4,the man collapsed a chair of blocks.,['collapse'],1
knock-over-tower-TR,knock-over-tower-TR.mp4,the man broke the tower,['break'],1
knock-over-tower-TR,knock-over-tower-TR.mp4,the man broke the little chair,['break'],1
lid-blow-off-IN,lid-blow-off-IN.mp4,The jar was opened.,['open'],1
lid-blow-off-IN,lid-blow-off-IN.mp4,The top went off the jar.,['go'],0
lid-blow-off-IN,lid-blow-off-IN.mp4,a lid flew off a jar in front of Jack,['fly'],0
lid-blow-off-IN,lid-blow-off-IN.mp4,The cover flew off from the jar,['fly'],0
lid-blow-off-IN,lid-blow-off-IN.mp4,The plastic lid of a jar flew off the object,['fly'],0
lid-blow-off-IN,lid-blow-off-IN.mp4,The lid flew off of the container.,['fly'],0
lid-blow-off-IN,lid-blow-off-IN.mp4,The lid flew off the bottle.,['fly'],0
lid-blow-off-IN,lid-blow-off-IN.mp4,The top flew off the jar.,['fly'],0
lid-blow-off-IN,lid-blow-off-IN.mp4,The foil cover flies off a jar.,['fly'],0
lid-blow-off-IN,lid-blow-off-IN.mp4,The plastic covering on a jar of food flies off.,['fly'],0
lid-blow-off-IN,lid-blow-off-IN.mp4,A top flew off a jar.,['fly'],0
lid-blow-off-IN,lid-blow-off-IN.mp4,The lid flew of the container on the table in front of Jack.,['fly'],0
lid-blow-off-IN,lid-blow-off-IN.mp4,the lid of the bottle was flew open by the wind,['fly'],0
lid-blow-off-IN,lid-blow-off-IN.mp4,the top of the jar flew off in front of seated boy,['fly'],0
lid-blow-off-IN,lid-blow-off-IN.mp4,A lid flies off a jar,['fly'],0
lid-blow-off-IN,lid-blow-off-IN.mp4,The lid flew off.,['fly'],0
lid-blow-off-IN,lid-blow-off-IN.mp4,The lid flies off the jar.,['fly'],0
lid-blow-off-IN,lid-blow-off-IN.mp4,the lid flew off the jar,['fly'],0
lid-blow-off-IN,lid-blow-off-IN.mp4,The lid falls off.,['fall'],0
lid-blow-off-IN,lid-blow-off-IN.mp4,the lid of a jar came off.,['come'],0
lid-blow-off-IN,lid-blow-off-IN.mp4,A lid comes off a jar.,['come'],0
lid-blow-off-IN,lid-blow-off-IN.mp4,the lid came off.,['come'],0
lid-blow-off-IN,lid-blow-off-IN.mp4,The lid blew off the jar in front of the man.,['blow'],0
lid-blow-off-IN,lid-blow-off-IN.mp4,The lid blew off.,['blow'],0
lid-blow-off-IN,lid-blow-off-IN.mp4,The lid blows off the jar.,['blow'],0
lid-blow-off-IN,lid-blow-off-IN.mp4,The lid blew off of the jar.,['blow'],0
lid-blow-off-IN,lid-blow-off-IN.mp4,The lid blows off the container,['blow'],0
lift-teapot-pinky-TR,lift-teapot-pinky-TR.mp4,man uses pinky finger to lift small black teakettle off of table,"['use', 'lift']",1
lift-teapot-pinky-TR,lift-teapot-pinky-TR.mp4,The man raises the tiny black kettle.,['raise'],1
lift-teapot-pinky-TR,lift-teapot-pinky-TR.mp4,The man raises the teacup.,['raise'],1
lift-teapot-pinky-TR,lift-teapot-pinky-TR.mp4,the man picked up the black teapot,['pick'],1
lift-teapot-pinky-TR,lift-teapot-pinky-TR.mp4,the man picked up the teapot by his pinky,['pick'],1
lift-teapot-pinky-TR,lift-teapot-pinky-TR.mp4,Jack picked up the kettle with his pinky.,['pick'],1
lift-teapot-pinky-TR,lift-teapot-pinky-TR.mp4,The man picked up the teapot,['pick'],1
lift-teapot-pinky-TR,lift-teapot-pinky-TR.mp4,The man picked up a tea kettle with his pinky finger.,['pick'],1
lift-teapot-pinky-TR,lift-teapot-pinky-TR.mp4,A man picks up the object.,['pick'],1
lift-teapot-pinky-TR,lift-teapot-pinky-TR.mp4,The man lifted the kettle,['lift'],1
lift-teapot-pinky-TR,lift-teapot-pinky-TR.mp4,Jack lifts the tea kettle.,['lift'],1
lift-teapot-pinky-TR,lift-teapot-pinky-TR.mp4,The man lifted the kettle.,['lift'],1
lift-teapot-pinky-TR,lift-teapot-pinky-TR.mp4,Jack lifted the tea kettle.,['lift'],1
lift-teapot-pinky-TR,lift-teapot-pinky-TR.mp4,The man lifts the tea kettle.,['lift'],1
lift-teapot-pinky-TR,lift-teapot-pinky-TR.mp4,the kettle was lifted,['lift'],1
lift-teapot-pinky-TR,lift-teapot-pinky-TR.mp4,The man lifted the teapot.,['lift'],1
lift-teapot-pinky-TR,lift-teapot-pinky-TR.mp4,The man lifts up the cattle with his pinky finger.,['lift'],1
lift-teapot-pinky-TR,lift-teapot-pinky-TR.mp4,A man lifts a kettle with his finger.,['lift'],1
lift-teapot-pinky-TR,lift-teapot-pinky-TR.mp4,The man lifts the teapot.,['lift'],1
lift-teapot-pinky-TR,lift-teapot-pinky-TR.mp4,The man lifted the kettle.,['lift'],1
lift-teapot-pinky-TR,lift-teapot-pinky-TR.mp4,The man lifts the kettle with his little finger.,['lift'],1
lift-teapot-pinky-TR,lift-teapot-pinky-TR.mp4,The man lifts a kettle.,['lift'],1
lift-teapot-pinky-TR,lift-teapot-pinky-TR.mp4,The man lifts a teapot with his pinkie finger.,['lift'],1
lift-teapot-pinky-TR,lift-teapot-pinky-TR.mp4,The man lifted a tea pot.,['lift'],1
lift-teapot-pinky-TR,lift-teapot-pinky-TR.mp4,The man lifted the kettle.,['lift'],1
lift-teapot-pinky-TR,lift-teapot-pinky-TR.mp4,The man lifted the tea kettle.,['lift'],1
lift-teapot-pinky-TR,lift-teapot-pinky-TR.mp4,man lifting the tea kettle with his little finger,['lift'],1
lift-teapot-pinky-TR,lift-teapot-pinky-TR.mp4,The man lifted the black tea pot using his pinky finger.,"['lift', 'use']",1
lift-teapot-pinky-TR,lift-teapot-pinky-TR.mp4,The man lifted the tea kettle off the table using only his right pinky finger.,"['lift', 'use']",1
lift-teapot-pinky-TR,lift-teapot-pinky-TR.mp4,Jack carried the kettle with his little finger,['carry'],1
light-candle-TR,light-candle-TR.mp4,Jack lit the candlestick.,['light'],1
light-candle-TR,light-candle-TR.mp4,The man lights the candle,['light'],1
light-candle-TR,light-candle-TR.mp4,The man lit the candle,['light'],1
light-candle-TR,light-candle-TR.mp4,The man lit the candle.,['light'],1
light-candle-TR,light-candle-TR.mp4,The man lights a candle.,['light'],1
light-candle-TR,light-candle-TR.mp4,The man lit the candle.,['light'],1
light-candle-TR,light-candle-TR.mp4,The man lights a candle.,['light'],1
light-candle-TR,light-candle-TR.mp4,the man lit a candle,['light'],1
light-candle-TR,light-candle-TR.mp4,The man lit the candle.,['light'],1
light-candle-TR,light-candle-TR.mp4,Jack lights a candle.,['light'],1
light-candle-TR,light-candle-TR.mp4,The man lit the candle.,['light'],1
light-candle-TR,light-candle-TR.mp4,The man lights a candle.,['light'],1
light-candle-TR,light-candle-TR.mp4,The man lights a candle.,['light'],1
light-candle-TR,light-candle-TR.mp4,The man lit a candle.,['light'],1
light-candle-TR,light-candle-TR.mp4,the man litt the candle,['light'],1
light-candle-TR,light-candle-TR.mp4,A man lit a candle.,['light'],1
light-candle-TR,light-candle-TR.mp4,The man lit the candle.,['light'],1
light-candle-TR,light-candle-TR.mp4,Jack lights the candle.,['light'],1
light-candle-TR,light-candle-TR.mp4,The man lit a candle.,['light'],1
light-candle-TR,light-candle-TR.mp4,Jack lit the candle on the table.,['light'],1
light-candle-TR,light-candle-TR.mp4,The man lights a candle,['light'],1
light-candle-TR,light-candle-TR.mp4,the man lit the candle,['light'],1
light-candle-TR,light-candle-TR.mp4,boy lit yellow/gold candle with lighter,['light'],1
light-candle-TR,light-candle-TR.mp4,A man lights a candle.,['light'],1
light-candle-TR,light-candle-TR.mp4,He lit the candle with a lighter.,['light'],1
light-candle-TR,light-candle-TR.mp4,The man lights the candle.,['light'],1
light-candle-TR,light-candle-TR.mp4,the man lit a candle,['light'],1
light-turn-on-IN,light-turn-on-IN.mp4,The man remained motionless with the lamp turning on in front of him.,['turn'],0
light-turn-on-IN,light-turn-on-IN.mp4,The lamp turns on.,['turn'],0
light-turn-on-IN,light-turn-on-IN.mp4,The lightbulb turns on inside the lamp.,['turn'],0
light-turn-on-IN,light-turn-on-IN.mp4,The lamp turned on in front of Jack.,['turn'],0
light-turn-on-IN,light-turn-on-IN.mp4,The lamp turned on.,['turn'],0
light-turn-on-IN,light-turn-on-IN.mp4,small lamp with red and gold base and crooked shade turns on by itself,['turn'],0
light-turn-on-IN,light-turn-on-IN.mp4,The lamp turned on.,['turn'],0
light-turn-on-IN,light-turn-on-IN.mp4,The light turned on.,['turn'],0
light-turn-on-IN,light-turn-on-IN.mp4,The light sitting next to the man turns on.,['turn'],0
light-turn-on-IN,light-turn-on-IN.mp4,The lamp is turned on.,['turn'],1
light-turn-on-IN,light-turn-on-IN.mp4,A lamp turns on.,['turn'],0
light-turn-on-IN,light-turn-on-IN.mp4,The lamp turned on.,['turn'],0
light-turn-on-IN,light-turn-on-IN.mp4,The lamp turns on.,['turn'],0
light-turn-on-IN,light-turn-on-IN.mp4,The lamp turns on.,['turn'],0
light-turn-on-IN,light-turn-on-IN.mp4,The lamp turned on.,['turn'],0
light-turn-on-IN,light-turn-on-IN.mp4,A lamp turns on.,['turn'],0
light-turn-on-IN,light-turn-on-IN.mp4,The light turns on,['turn'],0
light-turn-on-IN,light-turn-on-IN.mp4,The lamp turned on.,['turn'],0
light-turn-on-IN,light-turn-on-IN.mp4,The light turned on.,['turn'],0
light-turn-on-IN,light-turn-on-IN.mp4,light turned on,['turn'],0
light-turn-on-IN,light-turn-on-IN.mp4,the lamp was sitting on the table across from the man,['sit'],
light-turn-on-IN,light-turn-on-IN.mp4,The object sits on the table.,['sit'],
light-turn-on-IN,light-turn-on-IN.mp4,nothing moved lamp on table,['move'],
light-turn-on-IN,light-turn-on-IN.mp4,The lamp lit up.,['light'],0
light-turn-on-IN,light-turn-on-IN.mp4,The lamp lights up.,['light'],0
light-turn-on-IN,light-turn-on-IN.mp4,The lamp lit up.,['light'],0
light-turn-on-IN,light-turn-on-IN.mp4,The lamp lit up.,['light'],0
light-turn-on-IN,light-turn-on-IN.mp4,The decorative electric lamp suddenly lit itself in front of the man.,['light'],1
light-turn-on-IN,light-turn-on-IN.mp4,The lamp came on,['come'],0
light-turn-on-IN,light-turn-on-IN.mp4,the light on the table came on,['come'],0
march-IN,march-IN.mp4,A man walks by lifting his knees up to his waist.,"['walk', 'lift']",0
march-IN,march-IN.mp4,the man took high steps away from the curtain,['take'],1
march-IN,march-IN.mp4,Jack takes high steps.,['take'],1
march-IN,march-IN.mp4,Jack took very big steps in front of the blue cloth.,['take'],1
march-IN,march-IN.mp4,The man stomps away from the blue background,['stomp'],0
march-IN,march-IN.mp4,The man stepped high,['step'],0
march-IN,march-IN.mp4,the man stepping on the floor,['step'],0
march-IN,march-IN.mp4,The man high steps.,['step'],0
march-IN,march-IN.mp4,The man high stepped across the room,['step'],0
march-IN,march-IN.mp4,Jack stepped high and walked forward .,"['step', 'walk']",0
march-IN,march-IN.mp4,The man marched forward,['march'],0
march-IN,march-IN.mp4,The man marched forward.,['march'],0
march-IN,march-IN.mp4,The man marches.,['march'],0
march-IN,march-IN.mp4,The man marched forward.,['march'],0
march-IN,march-IN.mp4,The man marches across the room.,['march'],0
march-IN,march-IN.mp4,The man marches.,['march'],0
march-IN,march-IN.mp4,The man marched away from the board.,['march'],0
march-IN,march-IN.mp4,"The man marches diagonally,",['march'],0
march-IN,march-IN.mp4,The man marched accross the room.,['march'],0
march-IN,march-IN.mp4,the boy marched awkwardly,['march'],0
march-IN,march-IN.mp4,A man marched.,['march'],0
march-IN,march-IN.mp4,The man is marching.,['march'],0
march-IN,march-IN.mp4,Jack is marching slowly across the room.,['march'],0
march-IN,march-IN.mp4,The man is marching.,['march'],0
march-IN,march-IN.mp4,the boy marched in front of the blue drape,['march'],0
